"","Pathway.ID","Pathway.Class","Protein.Families.Genomes","KEGG.link","Nb.ECecorum","Nb.EColumbae","Nb.ESpp","Enterococcus.aquimarinus.strain.DSM.17690","Enterococcus.asini.strain.DSM.11492","Enterococcus.avium.ATCC.14025..PRJNA206270.","Enterococcus.caccae.ATCC.BAA.1240..PRJNA202681.","Enterococcus.canintestini.strain.DSM.21207","Enterococcus.canis.strain.DSM.17029","Enterococcus.casseliflavus.EC20","Enterococcus.cecorum.DSM.20682...ATCC.43198","Enterococcus.cecorum.DSM.20682...ATCC.43198.1","Enterococcus.cecorum.DSM.20682...ATCC.43198..PRJNA199185.","Enterococcus.cecorum.DSM.20682...ATCC.43198..PRJNA206360.","Enterococcus.cecorum.strain.1710s23","Enterococcus.cecorum.strain.1711s24","Enterococcus.cecorum.strain.CE2","Enterococcus.cecorum.strain.CE3","Enterococcus.cecorum.strain.CL.1","Enterococcus.cecorum.strain.D.104","Enterococcus.cecorum.strain.G.29","Enterococcus.cecorum.strain.SA1","Enterococcus.cecorum.strain.SA2","Enterococcus.cecorum.strain.SA3","Enterococcus.columbae.DSM.7374...ATCC.51263","Enterococcus.columbae.DSM.7374...ATCC.51263..PRJNA199225.","Enterococcus.columbae.DSM.7374...ATCC.51263..PRJNA206271.","Enterococcus.columbae.DSM.7374...ATCC.51263..PRJNA206361.","Enterococcus.devriesei.strain.DSM.22802","Enterococcus.dispar.ATCC.51266..PRJNA206362.","Enterococcus.durans.strain.KLDS6.0930","Enterococcus.durans.strain.KLDS6.0933","Enterococcus.faecalis.62","Enterococcus.faecalis.ATCC.29212","Enterococcus.faecalis.D32","Enterococcus.faecalis.DENG1","Enterococcus.faecalis.V583","Enterococcus.faecalis.str..Symbioflor.1","Enterococcus.faecalis.strain.AMB05","Enterococcus.faecalis.strain.KB1","Enterococcus.faecalis.strain.L12","Enterococcus.faecalis.strain.L9","Enterococcus.faecalis.strain.LD33","Enterococcus.faecium.Aus0004","Enterococcus.faecium.Aus0085","Enterococcus.faecium.NRRL.B.2354","Enterococcus.faecium.T110","Enterococcus.faecium.strain.64.3","Enterococcus.faecium.strain.6E6","Enterococcus.faecium.strain.ATCC.700221","Enterococcus.faecium.strain.E1","Enterococcus.faecium.strain.E39","Enterococcus.faecium.strain.E745","Enterococcus.faecium.strain.EFE10021","Enterococcus.faecium.strain.UW8175","Enterococcus.faecium.strain.VRE001","Enterococcus.faecium.strain.WCF.TC1","Enterococcus.flavescens.ATCC.49996..PRJNA202674.","Enterococcus.gallinarum.strain.FDAARGOS_163","Enterococcus.gilvus.ATCC.BAA.350..PRJNA206359.","Enterococcus.haemoperoxidus.ATCC.BAA.382..PRJNA206350.","Enterococcus.hermanniensis.strain.DSM.17122","Enterococcus.hirae.ATCC.9790","Enterococcus.hirae.strain.R17","Enterococcus.italicus.DSM.15952","Enterococcus.italicus.DSM.15952.1","Enterococcus.malodoratus.ATCC.43197..PRJNA202672.","Enterococcus.moraviensis.ATCC.BAA.383..PRJNA202679.","Enterococcus.mundtii.QU.25","Enterococcus.pallens.ATCC.BAA.351..PRJNA202677.","Enterococcus.pernyi.strain.Shenyang","Enterococcus.phoeniculicola.ATCC.BAA.412..PRJNA202680.","Enterococcus.plantarum.strain.LMG.26214","Enterococcus.pseudoavium.NBRC.100491","Enterococcus.quebecensis.strain.DSM.23327","Enterococcus.raffinosus.ATCC.49464..PRJNA202673.","Enterococcus.ratti.strain.DSM.15687","Enterococcus.rotai.strain.LMG.26678","Enterococcus.saccharolyticus.30_1","Enterococcus.saccharolyticus.ATCC.43076..PRJNA206268.","Enterococcus.saccharolyticus.ATCC.43076..PRJNA206365.","Enterococcus.saccharolyticus.strain.DSM.20726","Enterococcus.silesiacus.strain.LMG.23085","Enterococcus.sp..7L76","Enterococcus.sp..HSIEG1","Enterococcus.sulfureus.ATCC.49903..PRJNA206272.","Enterococcus.sulfureus.ATCC.49903..PRJNA206366.","Enterococcus.termitis.strain.DSM.22803","Enterococcus.thailandicus.strain.DSM.21767","Enterococcus.ureasiticus.strain.DSM.23328","Enterococcus.ureilyticus.strain.LMG.26676","Enterococcus.villorum.ATCC.700913..PRJNA206358."
"13","00052","Carbohydrate Metabolism","4.2.1.6 - Galactonate dehydratase","http://www.genome.jp/dbget-bin/www_bget?ec:4.2.1.6",12,0,18,"0","0","0","0","0","0","0","1","1","1","1","4","4","2","0","1","1","0","1","1","1","0","0","0","0","1","1","1","1","2","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
"14","00052","Carbohydrate Metabolism","5.3.1.26 - Galactose-6-phosphate isomerase","http://www.genome.jp/dbget-bin/www_bget?ec:5.3.1.26",10,4,32,"0","0","2","0","2","0","0","2","2","2","2","0","0","2","3","2","0","0","2","2","2","2","2","2","2","4","2","2","2","2","0","2","2","2","2","0","2","2","2","2","0","2","2","2","0","4","2","0","0","0","0","2","0","0","0","0","4","0","0","0","2","2","2","4","0","0","2","0","0","0","4","0","2","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","2"
"15","00052","Carbohydrate Metabolism","5.3.1.- - Interconverting aldoses and ketoses, and related compounds.","http://www.genome.jp/dbget-bin/www_bget?ec:5.3.1.-",13,0,38,"0","0","3","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1","1","2","1","1","0","2","0","0","1","1","3","0","1","0","0","2","1","1","1","0","2","1","0","0","1","1","1","0","0","1","0","0","2","3","1","1","0","2","1","1","1","2","0","3","0","0","0","0","2","0","2","0","0","1","0","2","2","0"
"16","00053","Carbohydrate Metabolism","1.14.-.- - Acting on paired donors, with incorporation or reduction of molecular oxygen.","http://www.genome.jp/dbget-bin/www_bget?ec:1.14.-.-",10,0,3,"0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"17","00100","Lipid Metabolism","1.14.-.- - Acting on paired donors, with incorporation or reduction of molecular oxygen.","http://www.genome.jp/dbget-bin/www_bget?ec:1.14.-.-",10,0,3,"0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"18","00130","Metabolism of Cofactors and Vitamins","5.4.4.2 - Isochorismate synthase","http://www.genome.jp/dbget-bin/www_bget?ec:5.4.4.2",14,4,40,"0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1"
"19","00130","Metabolism of Cofactors and Vitamins","1.14.-.- - Acting on paired donors, with incorporation or reduction of molecular oxygen.","http://www.genome.jp/dbget-bin/www_bget?ec:1.14.-.-",10,0,3,"0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20","00130","Metabolism of Cofactors and Vitamins","4.2.99.20 - 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase","http://www.genome.jp/dbget-bin/www_bget?ec:4.2.99.20",14,0,40,"0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1"
"21","00130","Metabolism of Cofactors and Vitamins","2.2.1.9 - 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acidsynthase","http://www.genome.jp/dbget-bin/www_bget?ec:2.2.1.9",14,4,40,"0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"22","00130","Metabolism of Cofactors and Vitamins","4.2.1.113 - o-succinylbenzoate synthase","http://www.genome.jp/dbget-bin/www_bget?ec:4.2.1.113",14,4,40,"0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"23","00130","Metabolism of Cofactors and Vitamins","6.2.1.26 - o-succinylbenzoate--CoA ligase","http://www.genome.jp/dbget-bin/www_bget?ec:6.2.1.26",14,4,40,"0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"24","00130","Metabolism of Cofactors and Vitamins","4.1.3.36 - 1,4-dihydroxy-2-naphthoyl-CoA synthase","http://www.genome.jp/dbget-bin/www_bget?ec:4.1.3.36",14,4,40,"0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"25","00190","Energy Metabolism","1.3.99.1 - Succinate dehydrogenase","http://www.genome.jp/dbget-bin/www_bget?ec:1.3.99.1",13,3,42,"0","0","0","1","0","0","0","4","0","4","4","4","4","4","5","4","4","5","4","4","4","0","3","3","3","0","0","0","0","0","2","2","2","2","2","0","2","0","0","2","1","1","1","1","1","3","1","0","3","1","1","1","0","1","6","5","3","1","0","0","1","0","0","1","1","1","1","0","5","1","0","0","1","0","1","0","4","4","0","1","0","7","1","1","0","0","1","1","1"
"26","00230","Nucleotide Metabolism","2.4.2.- - Pentosyltransferases.","http://www.genome.jp/dbget-bin/www_bget?ec:2.4.2.-",13,4,28,"1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","1","0","1","1","1","1","0","0","1","1","1","0","1","1","0"
"27","00230","Nucleotide Metabolism","3.5.4.4 - Adenosine deaminase","http://www.genome.jp/dbget-bin/www_bget?ec:3.5.4.4",14,4,35,"0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","1","2","1","1","1","1","1","3","1","1","1","0","1","1","0"
"28","00240","Nucleotide Metabolism","4.2.1.70 - Pseudouridylate synthase","http://www.genome.jp/dbget-bin/www_bget?ec:4.2.1.70",14,0,0,"0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","00240","Nucleotide Metabolism","2.7.1.83 - Pseudouridine kinase","http://www.genome.jp/dbget-bin/www_bget?ec:2.7.1.83",14,0,0,"0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","00240","Nucleotide Metabolism","3.5.1.- - In linear amides.","http://www.genome.jp/dbget-bin/www_bget?ec:3.5.1.-",14,1,37,"1","1","0","1","0","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","3","3","0","3","2","0","1","1","1","1","1","0","0","0","3","0","0","0","0","0","0","2","0","0","0","2","3","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","1","0","1","1","2","1","1","1","1","1","3","0","0","1","0","1","1","0"
"31","00250","Amino Acid Metabolism","6.3.4.5 - Argininosuccinate synthase","http://www.genome.jp/dbget-bin/www_bget?ec:6.3.4.5",14,4,41,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0"
"32","00250","Amino Acid Metabolism","1.4.1.13 - Glutamate synthase (NADPH)","http://www.genome.jp/dbget-bin/www_bget?ec:1.4.1.13",14,4,39,"0","2","2","1","2","0","2","2","3","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","1","2","0","1","2","2","2","1","0","2","0","0","0","2","0","2","0","2","2","2","2","2","2","0","3","2","2","2","1","0","2","0"
"33","00250","Amino Acid Metabolism","1.2.1.24 - Succinate-semialdehyde dehydrogenase (NAD(+))","http://www.genome.jp/dbget-bin/www_bget?ec:1.2.1.24",8,4,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","2","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","00250","Amino Acid Metabolism","4.3.2.1 - Argininosuccinate lyase","http://www.genome.jp/dbget-bin/www_bget?ec:4.3.2.1",14,4,41,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","1","1","2","1","1","1","1","1","1","0","1","1","1","1","1","1","0","2","1","1","1","1","1","1","0"
"35","00253","Biosynthesis of Secondary Metabolites","1.14.-.- - Acting on paired donors, with incorporation or reduction of molecular oxygen.","http://www.genome.jp/dbget-bin/www_bget?ec:1.14.-.-",10,0,3,"0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"36","00260","Amino Acid Metabolism","4.3.1.19 - Threonine ammonia-lyase","http://www.genome.jp/dbget-bin/www_bget?ec:4.3.1.19",14,4,37,"2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","1","1","0","0","1","1","2","1","0","1","0","1","1","2","1","2","0","1","2","1","1","1","1","0","3","1","1","1","0","1","1","1"
